"","NFI_species","nfi_plot","meas_date","time_step","biomass_composition","meas_year","total_biomass_plot","pct_biomass","X","bark.thickness","bud.burst.timing..mean.month.","clonal.growth.form","coarse.root.rooting.depth","cold_tolerance","cone.serotiny","dispersal.distance","dispersal.syndrome","drought_tolerance","earliest.bud.burst.timing..month.","fire_resistance","fire_tolerance","foliage.type..deciduous.or.evergreen.","latest.bud.burst.timing..month.","leaf.dry.matter.content","leaf.flammability","leaf.force.to.punch","leaf.photosynthetic.rate","leaf.texture..coarseness.","leaf.thickness","leaf_length","maximum.height","plant.height..vegetative","resprouting.ability","shade_tolerance","specific.leaf.area","waterlogging_tolerance","wood..or.stem.specific..density","water.potential.at.50..loss.of.stem.hydraulic.conductivity","xylem.conductance","height.of.lowest.branch","hydraulic.safety.margin.50.","hydraulic.safety.margin.88.","leaf.mass.area","minimum.midday.xylem.pressure.potential","seed.bank.longevity","slope.of.vulnerability.curve","stem.conduit.diameter..vessels.and.tracheids.","water.potential.at.12..loss.of.stem.hydraulic.conductivity","water.potential.at.88..loss.of.stem.hydraulic.conductivity","degree.of.self.pruning","photosynthetic.water.use.efficiency","specific.leaf.conductivity","stem.conduit.density..vessels.and.tracheids.","stomatal.conductance","seedbank.duration","leaf.toughness","minimum.predawn.xylem.pressure.potential","stem.xylem.embolism.vulnerability..P50","Leaf.texture..sclerophylly..physical.strength..toughness.","Photosynthesis.rate.per.leaf.area","Plant.height.generative","leaf.water.content","seedbank.density","stomata.density","relative.growth.rate","intrinsic.water.use.efficiency"
"262","PICE ENG GLA",1334976,2014-07-18,"t2",770.7552,2014,802.87,0.96,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","PICE ENG GLA",1245546,2019-09-10,"t2",12.647544,2019,823.318584,0.0153616646651571,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","PICE ENG GLA",1142211,2021-08-16,"t2",6673.2889,2021,6673.2889,1,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","PICE ENG GLA",1355561,2017-07-18,"t2",3123.745,2017,5438.7835,0.574346266954734,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","PICE ENG GLA",1362461,2014-07-29,"t2",4795.26912,2014,5550.08,0.864,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","PICE ENG GLA",1286771,2014-07-22,"t2",38.8321,2014,38.8321,1,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","PICE ENG GLA",1293696,2014-08-28,"t2",3706.316337,2014,7532.9973,0.4920108410234,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","PICE ENG GLA",1224896,2019-07-29,"t2",5086.17713,2019,9641.53881,0.527527527527528,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","PICE ENG GLA",1307391,2017-08-19,"t2",82.1067,2017,1053.70265,0.0779220779220779,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","PICE ENG GLA",1224886,2019-07-28,"t2",6627.75826,2019,7002.6214,0.946468169762826,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","PICE ENG GLA",1383151,2009-08-07,"t2",355.28451,2009,1565.13,0.227,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","PICE ENG GLA",1355591,2014-07-28,"t2",16.784434,2014,72.9758,0.23,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","PICE ENG GLA",1273031,2018-07-08,"t2",2127.239924,2018,3440.150749,0.618356600976965,22,15,6,4,1,-45.5,1,137.5,6,2.58,6,0,1,4,6,NA,NA,NA,5.07859338114286,2,NA,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,NA,NA,NA,NA,309.029543251359,NA,NA,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,NA,4.17099578611111,NA,2606.28866622405,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","PICE GLA",1280161,2012-08-08,"t2",2482.097786,2012,4536.814458,0.547101453889786,23,12.15,NA,1,1,NA,1,NA,6,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,27.5,30.23999951232,0,NA,15.1,NA,0.00033,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,0.073882528,NA
"276","PICE GLA",1280211,2015-09-02,"t2",1655.76471,2015,5478.0207,0.302256015571464,23,12.15,NA,1,1,NA,1,NA,6,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,27.5,30.23999951232,0,NA,15.1,NA,0.00033,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,0.073882528,NA
"277","PICE GLA",1252711,2013-09-01,"t2",43.40292,2013,4039.9257,0.0107434946142698,23,12.15,NA,1,1,NA,1,NA,6,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,27.5,30.23999951232,0,NA,15.1,NA,0.00033,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,0.073882528,NA
"278","PICE GLA",1307731,2015-08-28,"t2",284.75517,2015,1974.723,0.144200057425776,23,12.15,NA,1,1,NA,1,NA,6,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,27.5,30.23999951232,0,NA,15.1,NA,0.00033,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,0.073882528,NA
"279","PICE GLA",1266391,2012-08-06,"t2",1160.83792,2012,3539.14,0.328,23,12.15,NA,1,1,NA,1,NA,6,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,27.5,30.23999951232,0,NA,15.1,NA,0.00033,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,0.073882528,NA
"280","PICE GLA",1293931,2012-08-04,"t2",2628.64754,2012,5137.5573,0.511653181950885,23,12.15,NA,1,1,NA,1,NA,6,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,27.5,30.23999951232,0,NA,15.1,NA,0.00033,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,0.073882528,NA
"281","PICE GLA ",1100951,2020-08-07,"t2",3719.48577,2020,3931.7574,0.946011005155099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","PICE GLA ",1101011,2020-07-19,"t2",1124.97036,2020,1431.26,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","PICE GLA ",1101036,2020-07-18,"t2",4369.80786,2020,4369.80786,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","PICE GLA ",1107841,2020-08-08,"t2",843.91532,2020,4785.4106,0.17635170532702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","PICE GLA ",1114726,2020-08-09,"t2",754.920871,2020,3040.0533,0.248324880027597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","PICE GLA ",1114761,2020-08-12,"t2",3058.95936,2020,3064.103004,0.99832132144602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","PICE GLA ",1114771,2020-07-22,"t2",14.66712,2020,20.57471,0.712871287128713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","PICE GLA ",1114846,2019-07-15,"t2",2495.47612,2019,6708.232,0.372002059559061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","PICE GLA ",1121621,2020-08-19,"t2",3699.91924,2020,4643.315,0.796827103050299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","PICE GLA ",1204271,2019-07-27,"t2",1357.113872,2019,3774.130276,0.359583207985691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","PICE GLA ",1128496,2020-08-14,"t2",648.4503,2020,648.4503,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","PICE GLA ",1135396,2020-08-13,"t2",2331.25408,2020,4777.16,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","PICE GLA ",1135451,2019-06-26,"t2",121.59444,2019,4093.4491,0.029704641985166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","PICE GLA ",1135456,2019-07-07,"t2",2810.05143,2019,3073.81077,0.914191419141914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","PICE GLA ",1142341,2019-07-23,"t2",702.87244,2019,2040.1064,0.344527344260084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","PICE GLA ",1156121,2019-07-12,"t2",869.78808,2019,5177.31,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","PICE GLA ",1162966,2020-07-07,"t2",389.57415,2020,3729.4837,0.104457930731806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","PICE GLA ",1162986,2019-07-09,"t2",2.806,2019,2.806,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","PICE GLA ",1183601,2019-07-20,"t2",4512.90673,2019,5285.4079,0.853842658009422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","PICE GLA ",1204261,2019-07-26,"t2",26.82446,2019,2380.7768,0.0112671040813234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","PICE GLA ",1204281,2019-07-23,"t2",2214.416222,2019,6645.36532,0.333227161392536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","PICE GLA ",1217996,2018-07-11,"t2",4531.68427,2018,4618.01309,0.981306068580243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","PICE GLA ",1224916,2019-07-22,"t2",9479.60691,2019,12282.91479,0.771771771771772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","PICE GLA ",1231781,2019-07-24,"t2",6942.60518,2019,6942.60518,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","PICE GLA ",1259336,2019-09-07,"t2",45.21912,2019,7536.52,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","PICE GLA ",1307401,2017-07-10,"t2",5323.0419,2017,8958.41635,0.594194519659716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","PICE GLA ",1445106,2009-08-17,"t2",128.92946,2009,3366.10428,0.0383022774327122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","PICE GLA  ",1011666,2016-08-23,"t2",171.71363,2016,297.3505,0.577478867531751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","PICE GLA  ",1011681,2015-08-24,"t2",48.87654,2015,162.9218,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","PICE GLA  ",1018501,2016-08-17,"t2",0,2016,302.4357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","PICE GLA  ",1018511,2016-08-18,"t2",392.559495,2016,1831.804685,0.214302047709852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","PICE GLA  ",1025421,2016-08-23,"t2",1.638354,2016,165.473754,0.0099009900990099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","PICE GLA  ",1025501,2009-07-23,"t2",557.55672,2009,585.7168,0.951922021017666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","PICE GLA  ",1032241,2018-08-18,"t2",7519.6126,2018,7831.4758,0.96017823358402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","PICE GLA  ",1039211,2009-07-26,"t2",1502.52756,2009,1768.7324,0.849493999205307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","PICE GLA  ",1046046,2009-07-28,"t2",590.60778,2009,933.668034,0.632567206429604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","PICE GLA  ",1046086,2015-08-22,"t2",87.475275,2015,881.5269,0.0992315435864748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
